,id,name,wgslng,wgslat,adname,cost,rating,type,bdlat,bdlng,WMlat,WMlng
3764,B00156TJKE,招商银行24小时自助银行(常德支行),121.43327099999999,31.241754999999998,普陀区,[],[],金融保险服务;自动提款机;招商银行ATM,31.24606872381633,121.44432104361462,13517889.893081432,3664185.593406321
3765,B0FFH15W3X,上海浦东发展银行货币兑换机(上海古井假日酒店),121.42888400000001,31.239743,普陀区,[],[],金融保险服务;银行相关;银行相关,31.244026115772055,121.43994507462739,13517401.534475325,3663923.6332160207
3766,B0FFI9OJVO,上海银行ATM,121.43420900000001,31.239062,静安区,[],[],金融保险服务;自动提款机;上海银行ATM,31.243327136046098,121.44527010459403,13517994.310763797,3663834.969027869
3767,B00154DLUH,中国工商银行24小时自助银行(长寿路),121.430434,31.239626,普陀区,[],[],金融保险服务;自动提款机;中国工商银行ATM,31.24390548252088,121.44149483462722,13517574.079686051,3663908.4001161875
3768,B0FFGFB0IO,平安银行24小时自助银行(上海常德路支行)(装修中),121.434238,31.243533000000003,普陀区,[],3.0,金融保险服务;自动提款机;平安银行ATM,31.24787505448658,121.44528019207236,13517997.539029028,3664417.0916981725
3769,B00155HNFT,交通银行24小时自助银行(长寿路支行),121.425955,31.237510999999998,普陀区,[],3.0,金融保险服务;自动提款机;交通银行ATM,31.24175582540392,121.43702736306332,13517075.479686787,3663633.035795612
3770,B0FFK0N0KW,个人信用报告自助查询网点,121.43446599999999,31.243746,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.248091196368737,121.44550720156273,13518022.919872928,3664444.824912965
3771,B0FFGFB0W5,温州银行24小时自助银行(普陀支行),121.434551,31.243665999999997,普陀区,[],3.0,金融保险服务;自动提款机;自动提款机,31.248009817604682,121.44559245551773,13518032.382029647,3664434.40867472
3772,B0FFHMLZKY,渤海银行24小时自助银行(普陀支行),121.434376,31.240778999999996,普陀区,[],[],金融保险服务;自动提款机;自动提款机,31.24507459507052,121.44542945281998,13518012.901118757,3664058.518581334
3773,B0FFIMT3B0,中国工商银行24小时自助银行(长寿路支行),121.43530600000001,31.243624,普陀区,[],[],金融保险服务;自动提款机;中国工商银行ATM,31.247966236350727,121.44634708302904,13518116.428245198,3664428.940153177
3774,B0FFLGFN2V,中国建设银行24小时自助银行(安远路支行),121.428719,31.23702,普陀区,[],[],金融保险服务;自动提款机;中国建设银行ATM,31.241253124535124,121.43979249706001,13517383.16675934,3663569.1104923137
3775,B0FFJ4KG7H,中国人民保险(上海市分公司普陀长寿路营销服务部),121.43423999999999,31.242728999999997,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.24705794619313,121.44528540056568,13517997.76166801,3664312.409141164
3776,B0FFM81FUM,厦门国际银行24小时自助银行(上海市西支行),121.434329,31.243571999999997,普陀区,[],[],金融保险服务;自动提款机;自动提款机,31.247914573891546,121.4453709768347,13518007.669102693,3664422.1696060644
3777,B00156EF08,上海浦东发展银行24小时自助银行(普陀支行),121.42718400000001,31.239093,普陀区,[],3.5,金融保险服务;自动提款机;上海浦东发展银行ATM,31.24336595076182,121.43824869804966,13517212.291340973,3663839.005122396
3778,B0FFJ84BUA,中国工商银行(武宁路支行),121.425626,31.237474,普陀区,[],3.0,金融保险服务;银行;中国工商银行,31.241718408740613,121.43669865419687,13517038.855574317,3663628.218602323
3779,B0G3A5FKWV,领航融资租赁有限公司上海分公司,121.42586100000001,31.237175,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.241413603603878,121.43693495022899,13517065.015654653,3663589.290541991
3780,B001533C8D,国元证券,121.42793300000001,31.251458000000003,普陀区,[],[],金融保险服务;证券公司;证券营业厅,31.25591265308837,121.4389529410944,13517295.66963958,3665448.991707062
3781,B00155GRSE,中国太平洋人寿保险股份有限公司(上海市普陀支公司),121.42734399999999,31.250647999999998,普陀区,[],3.0,金融保险服务;保险公司;中国太平洋保险,31.25509455095229,121.43836625038561,13517230.1024595,3665343.5190890417
3782,B00155MWUY,中国建设银行(光新路支行)(装修中),121.42863600000001,31.252926000000002,普陀区,[],3.5,金融保险服务;银行;中国建设银行,31.257394207144657,121.43965226518313,13517373.927241607,3665640.1468566423
3783,B001542788,交通银行(普陀支行支行营业部),121.427355,31.25078,普陀区,[],[],金融保险服务;银行;交通银行,31.255227985476658,121.43837690039291,13517231.326973898,3665360.7071576715
3784,B0FFF3ANGB,东方证券(光新路),121.428455,31.253,普陀区,[],[],金融保险服务;证券公司;证券公司,31.257469041510703,121.43947119040055,13517353.778413773,3665649.7828216176
3785,B00155KB0A,中国工商银行(中山支行),121.42656799999999,31.250072999999997,普陀区,[],4.0,金融保险服务;银行;中国工商银行,31.254513768599157,121.4375921101166,13517143.718534645,3665268.6471007015
3786,B0HDAZWIOU,瑞讯银行(大陆总代理),121.42743600000001,31.250528000000003,普陀区,[],[],金融保险服务;银行;银行,31.254973143503562,121.43845852950781,13517240.343852656,3665327.893592957
3787,B00152460E,上海银行(光复支行),121.426327,31.251034000000004,普陀区,[],3.0,金融保险服务;银行;上海银行,31.25548561570205,121.43734865590396,13517116.890537363,3665393.7812361307
3788,B0FFF00L84,天津银行(上海普陀支行),121.42803799999999,31.253204999999998,普陀区,[],3.0,金融保险服务;银行;银行,31.25767624356464,121.4390539475619,13517307.358186109,3665676.4770883624
3789,B0FFG4IFEO,中国民生银行(中远两湾城社区支行),121.43305,31.253053,普陀区,[],3.5,金融保险服务;银行;中国民生银行,31.257517826006318,121.44406362605724,13517865.291473966,3665656.684260635
3790,B0FFKNJV6Y,鑫殊源金融,121.42865800000001,31.253,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.25746885218338,121.43967409850225,13517376.376270402,3665649.7828216176
3791,B0HB6HLQFD,绿地金融,121.42880900000002,31.253211999999998,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.257682590119934,121.43982458742455,13517393.185513515,3665677.3886009334
3792,B0FFJ66WF1,民生证券,121.42831299999999,31.252959999999998,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.257428813803383,121.43932933839011,13517337.971046077,3665644.574190961
3793,B0015579CU,交通银行(普陀支行营业部)24小时自助银行,121.427471,31.250878999999998,普陀区,[],[],金融保险服务;自动提款机;交通银行ATM,31.255327955859407,121.43849259556741,13517244.240034832,3665373.598224916
3794,B0FFJRSI8S,太享贷,121.427419,31.250647999999998,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.25509448426202,121.43844121929757,13517238.45142131,3665343.5190890417
3795,B0FFLF1IS7,中国太平洋保险(中山北路),121.42725700000001,31.250744,普陀区,[],3.0,金融保险服务;金融保险服务机构;金融保险机构,31.255191679868084,121.43827903463232,13517220.417663801,3665356.019500208
3796,B00155F8Z1,上海银行24小时自助银行(光复支行),121.426351,31.251049,普陀区,[],[],金融保险服务;自动提款机;上海银行ATM,31.255500755318273,121.43737260849784,13517119.562205143,3665395.73443252
3797,B0FFI57RCL,太平洋信用贷款,121.42740400000001,31.250667,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.255113706405695,121.43842617557544,13517236.781628948,3665345.993127743
3798,B0HGV9RYXB,银行信息中心,121.42759199999999,31.254068,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.25854688320435,121.43860644696679,13517257.709693214,3665788.8540762025
3799,B00155MWP7,中国建设银行24小时自助银行(光新路支行),121.428619,31.252907,普陀区,[],3.5,金融保险服务;自动提款机;中国建设银行ATM,31.257375051352636,121.43963531334406,13517372.034810262,3665637.672758741
3800,B0FFI015W9,特易购乐购(中国)投资有限公司,121.427726,31.252353999999997,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.256817733538682,121.43874391893283,13517272.626504984,3665565.663706504
3801,B0FFMB2I62,城市商业银行资金清算中心,121.42762900000001,31.254082,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.258560961903257,121.4386434053298,13517261.828514377,3665790.677118077
3802,B0FFJDVGUY,上海喳喳财务管理咨询有限公司,121.427374,31.250753999999997,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.25520168526684,121.43839596027269,13517233.442044225,3665357.321627101
3803,B0FFG95HEI,上海亿颢投资管理有限公司,121.427355,31.250551,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.254996470584516,121.43837750206517,13517231.326973898,3665330.888478168
3804,B0FFF5UEMB,中国民生银行24小时自助银行(上海中远两湾城社区支行),121.433044,31.253046,普陀区,[],[],金融保险服务;自动提款机;中国民生银行ATM,31.25751077022882,121.44405764450609,13517864.623557022,3665655.7727495995
3805,B0FFF00L85,天津银行24小时自助银行(普陀支行),121.42805200000001,31.253169,普陀区,[],[],金融保险服务;自动提款机;自动提款机,31.257639914227212,121.43906801580376,13517308.91665898,3665671.789310495
3806,B0FFFWO8NE,中国工商银行24小时自助银行(上海分行普陀中山支行),121.42646299999998,31.249992,普陀区,[],3.5,金融保险服务;自动提款机;中国工商银行ATM,31.25443192672556,121.43748737460105,13517132.029988108,3665258.0999528943
3807,B0FFGHAV3Y,绿城财富,121.43105200000001,31.256788,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.261281840390428,121.4420606149529,13517642.875131363,3666143.0501453155
3808,B0FFIYHHIU,西联汇款,121.42712,31.255536,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.260026031049197,121.43813217080472,13517205.166893562,3665980.0145105496
3809,B0G1XZGS12,量利资本,121.42689299999999,31.256384999999998,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.260880506629864,121.43790407142683,13517179.897369152,3666090.571186627
3810,B0GK9HON9X,郡骋资本,121.42688500000001,31.256390999999997,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.260886548391902,121.43789606684872,13517179.006813226,3666091.3525094315
3811,B00156EMP1,中国邮政储蓄银行24小时自助银行(石泉东路支行),121.427121,31.25555,普陀区,[],[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,31.26004012277749,121.43813314932373,13517205.278213054,3665981.8375807735
3812,B0FFH9LCL9,中国工商银行网点自助服务区(上海分行地铁镇坪路站支行),121.426402,31.249109999999998,普陀区,[],[],金融保险服务;自动提款机;中国工商银行ATM,31.253539490430324,121.43742892154212,13517125.239499172,3665143.2538180104
3813,B00156ELQA,中国邮政储蓄银行(石泉东路支行),121.427102,31.255496,普陀区,[],3.0,金融保险服务;银行;中国邮政储蓄银行,31.25998578117307,121.43811423861314,13517203.16314273,3665974.805739972
3814,B0FFI6K0OF,北京银行(陕西北路社区支行),121.433923,31.247099,普陀区,[],[],金融保险服务;自动提款机;北京银行ATM,31.251494773965277,121.44495239196085,13517962.47338943,3664881.4034333373
3815,B00156CXZ2,中天证券,121.42667800000001,31.260624,普陀区,[],[],金融保险服务;证券公司;证券营业厅,31.2651355465926,121.43768590835623,13517155.963678632,3666642.5881251525
3816,B001524F68,上海银行(宜川支行),121.432597,31.263352,普陀区,[],2.0,金融保险服务;银行;上海银行,31.2678586033299,121.44360230473909,13517814.863744637,3666997.850637377
3817,B0015217BC,中国工商银行(沪太新村支行),121.43198100000001,31.266493,普陀区,[],3.5,金融保险服务;银行;中国工商银行,31.270991986221073,121.44298941492647,13517746.290938308,3667406.9101133035
3818,B00157HZ66,海通证券,121.432381,31.265890999999996,普陀区,[],[],金融保险服务;证券公司;证券营业厅,31.270391899917175,121.44338845836664,13517790.818734627,3667328.509248156
3819,B00152BAEB,中国建设银行(上海宜川支行),121.42629299999999,31.266061999999998,普陀区,[],2.0,金融保险服务;银行;中国建设银行,31.27056804661304,121.43730361973682,13517113.105674675,3667350.7792104846
3820,B00155EF1U,中国邮政储蓄银行(沪太新村营业所),121.43273500000001,31.265315,普陀区,[],2.0,金融保险服务;银行;中国邮政储蓄银行,31.26981742366543,121.44374164000045,13517830.225834368,3667253.4949351237
3821,B0FFGB3FJW,中国民生银行(上海武宁支行),121.426079,31.264326,普陀区,[],3.0,金融保险服务;银行;中国民生银行,31.26883727812751,121.43708806247021,13517089.283303648,3667124.6953858305
3822,B00154DHWT,上海银行24小时自助银行(宜川支行),121.43256000000001,31.263328,普陀区,[],3.0,金融保险服务;自动提款机;上海银行ATM,31.267834668894512,121.44356531603793,13517810.744923478,3666994.7251159507
3823,B0FFFRLFEH,兴业银行24小时自助银行(宜川路社区支行),121.43181799999999,31.266066,普陀区,[],3.5,金融保险服务;自动提款机;兴业银行ATM,31.27056685225599,121.44282599041813,13517728.145861307,3667351.300145758
3824,B0015320A2,上海浦东发展银行(宜川支行),121.43284299999999,31.264601000000003,普陀区,[],3.0,金融保险服务;银行;上海浦东发展银行,31.26910521404528,121.44384894292799,13517842.248339372,3667160.509078504
3825,B0GKH1497M,金融信息,121.427246,31.259834,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.26434344765771,121.4382539379894,13517219.193149403,3666539.7097696178
3826,B0FFFT4GQ0,兴业银行(宜川路社区支行),121.43181799999999,31.266066,普陀区,[],[],金融保险服务;银行;兴业银行,31.27056685225599,121.44282599041813,13517728.145861307,3667351.300145758
3827,B001558D8P,中国建设银行24小时自助银行(宜川支行),121.42628,31.266101000000003,普陀区,[],[],金融保险服务;自动提款机;中国建设银行ATM,31.27060690987513,121.4372906703353,13517111.658521296,3667355.858330353
3828,B00151E0E9,中国工商银行24小时自助银行(沪太新村支行),121.431983,31.266461,普陀区,[],3.5,金融保险服务;自动提款机;中国工商银行ATM,31.270960117286158,121.44299137324955,13517746.513577292,3667402.742612868
3829,B0FFFZKD5E,中国邮政储蓄银行24小时自助银行(沪太新村营业所),121.432725,31.265411,普陀区,[],[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,31.269913139655138,121.44373174076257,13517829.112639459,3667265.9972888306
3830,B00156EL7X,中国民生银行24小时自助银行(武宁支行),121.42611299999999,31.264389,普陀区,[],[],金融保险服务;自动提款机;中国民生银行ATM,31.268900118670807,121.43712209563178,13517093.068166332,3667132.8999680253
3831,B00155FMXY,德邦证券,121.42666799999999,31.26264,普陀区,[],[],金融保险服务;证券公司;证券营业厅,31.267152834250755,121.4376759772704,13517154.850483723,3666905.127173159
3832,B0FFGFCAFY,华夏银行24小时自助银行(上海石泉路社区支行),121.430627,31.257217999999998,普陀区,[],[],金融保险服务;自动提款机;华夏银行ATM,31.261714517833298,121.44163534980184,13517595.564347776,3666199.0453110747
3833,B0FFF5VQH1,中国银行(大宁支行),121.434924,31.272896000000003,静安区,[],3.0,金融保险服务;银行;中国银行,31.277345817950096,121.44594355758623,13518073.904199712,3668240.8293409706
3834,B00155CCVZ,中国农业银行(上海大宁支行),121.434352,31.272384999999996,静安区,[],3.5,金融保险服务;银行;中国农业银行,31.276840487800506,121.44537057334642,13518010.22945098,3668174.275220726
3835,B0FFFS5GDB,平安银行(上海西北支行),121.432544,31.271611,静安区,[],3.0,金融保险服务;银行;平安银行,31.276075651204632,121.4435617570516,13517808.963811625,3668073.467905193
3836,B0FFI0KVGM,中国工商银行(上海市大宁支行),121.434629,31.272515000000002,静安区,[],3.5,金融保险服务;银行;中国工商银行,31.276968916273137,121.44564772734509,13518041.064949928,3668191.2067631125
3837,B00155QIPF,中国银河证券(上海宜川路证券营业部),121.43515500000001,31.273113000000002,静安区,[],3.0,金融保险服务;证券公司;证券公司,31.27756035390495,121.44617499648987,13518099.619002087,3668269.0921586216
3838,B0FFF4KZTN,招商银行ATM(同济医院),121.4267,31.268514,普陀区,[],[],金融保险服务;自动提款机;招商银行ATM,31.273007575017644,121.4377140595722,13517158.41270743,3667670.116676087
3839,B0FFH2QGLI,普营集团,121.426639,31.272443,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.276905547691698,121.43766184763662,13517151.62221849,3668181.8292906014
3840,B00155DJY1,中国农业银行24小时自助银行(上海大宁支行),121.434405,31.272554,静安区,[],[],金融保险服务;自动提款机;中国农业银行ATM,31.277007794666208,121.44542398956044,13518016.12938399,3668196.286230381
3841,B0FFI0KVGJ,中国工商银行24小时自助银行(大宁支行),121.434767,31.272392,静安区,[],[],金融保险服务;自动提款机;中国工商银行ATM,31.276846943201935,121.44578530006943,13518056.427039657,3668175.186918569
3842,B0FFGCETV5,平安银行24小时自助银行(西北支行),121.432524,31.271608,静安区,[],3.5,金融保险服务;自动提款机;平安银行ATM,31.276072699343278,121.44354176179549,13517806.737421809,3668073.077180775
3843,B00155AKDT,联讯证券(长宁路),121.40947299999999,31.219793,长宁区,[],[],金融保险服务;证券公司;证券公司,31.22371706460353,121.42063038771452,13515240.711839532,3661326.4669935764
3844,B001547CF0,中国银行(长宁路支行),121.409951,31.219875,长宁区,[],3.0,金融保险服务;银行;中国银行,31.2238002378193,121.42110798698259,13515293.922556132,3661337.1409407128
3845,B00155FB3V,招商银行(上海长宁支行),121.40834199999999,31.219584,长宁区,[],4.0,金融保险服务;银行;招商银行,31.223505039055915,121.4195003884026,13515114.809495447,3661299.261487255
3846,B00155HMYE,中国农业银行(中山公园支行),121.412501,31.218728000000002,长宁区,[],3.5,金融保险服务;银行;中国农业银行,31.222634540537364,121.4236618918301,13515577.787257655,3661187.8366918857
3847,B0FFHSSDTR,富邦华一银行(长宁支行),121.40928899999999,31.219762,长宁区,[],4.5,金融保险服务;银行;银行,31.223685621034655,121.42044653943731,13515220.229053227,3661322.4317232906
3848,B0FFGKJT1V,中国工商银行(上海市地铁中山公园站支行),121.412178,31.220283000000002,长宁区,[],2.0,金融保险服务;银行;中国工商银行,31.224214076673153,121.42333299818957,13515541.831062129,3661390.2504738714
3849,B0FFFPZAEC,平安银行ATM(长宁路),121.41309299999999,31.220411,长宁区,[],3.0,金融保险服务;自动提款机;平安银行ATM,31.2243438120219,121.42424732669727,13515643.688396204,3661406.912335433
3850,B00155M06E,中国农业银行24小时自助银行(中山公园支行),121.41250900000001,31.218673,长宁区,[],[],金融保险服务;自动提款机;中国农业银行ATM,31.222578700996216,121.42367009390517,13515578.677813582,3661180.6774229375
3851,B0FFFA04U8,上海浦东发展银行24小时自助银行(长宁支行),121.415447,31.220489,长宁区,[],3.0,金融保险服务;自动提款机;上海浦东发展银行ATM,31.22442208149824,121.42660057218063,13515905.734477533,3661417.0656683887
3852,B00155FB3W,招商银行24小时自助银行(长宁支行),121.408344,31.219585,长宁区,[],3.5,金融保险服务;自动提款机;招商银行ATM,31.223506054352367,121.41950238421835,13515115.032134427,3661299.391656999
3853,B0FFM0NGB9,中国工商银行ATM,121.41126100000001,31.219315,长宁区,[],[],金融保险服务;自动提款机;中国工商银行ATM,31.22323101461928,121.42241991001445,13515439.751089072,3661264.2458762573
3854,B0FFF6R490,中国银行24小时自助银行(长宁路支行),121.409986,31.219893,长宁区,[],[],金融保险服务;自动提款机;中国银行ATM,31.223818514739037,121.42114291096033,13515297.818738312,3661339.4840035187
3855,B0FFFEO2XY,中国工商银行ATM(凯德龙之梦购物中心长宁店),121.41208200000001,31.220296,长宁区,[],3.5,金融保险服务;自动提款机;中国工商银行ATM,31.22422732070526,121.42323696403486,13515531.144391015,3661391.9426931567
3856,B0FFI5FGQT,恒生银行(中国上海虹桥支行),121.410273,31.217465,长宁区,[],3.5,金融保险服务;银行;银行,31.22135355573564,121.4214388311019,13515329.767432168,3661023.434893548
3857,B0FFJD1AGK,汇丰银行(上海中山公园支行),121.41088700000002,31.218019,长宁区,[],[],金融保险服务;银行;银行,31.22191545063695,121.4220507633607,13515398.117599517,3661095.547525975
3858,B0FFG8DS6E,海银财富,121.409208,31.218624,长宁区,[],3.5,金融保险服务;金融保险服务机构;金融保险机构,31.22252998401319,121.42036985407596,13515211.212174473,3661174.299168663
3859,B0G2UP20Q5,粤开证券(长宁路证券营业部),121.409499,31.219796999999996,长宁区,[],[],金融保险服务;证券公司;证券公司,31.223721121197187,121.42065636773408,13515243.606146293,3661326.987673708
3860,B0FFI30LNO,力合租赁,121.40930900000001,31.218903000000005,长宁区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.222813212981016,121.42046980136527,13515222.455443043,3661210.6162116947
3861,B00156NYG7,中国邮政储蓄银行(中山西路营业所),121.40851699999999,31.218939000000002,长宁区,[],3.5,金融保险服务;银行;中国邮政储蓄银行,31.22284996204544,121.41967780315575,13515134.290406333,3661215.3022895693
3862,B0FFFA03D8,台湾中小企业银行(上海分行),121.411429,31.217322999999997,长宁区,[],3.5,金融保险服务;银行;银行,31.22120915913559,121.4225951224718,13515458.452763526,3661004.951218255
3863,B0FFJ878B5,力合融资租赁,121.409332,31.218915999999997,长宁区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.222826406437314,121.42049274885079,13515225.01579133,3661212.3084062776
3864,B00154EYVT,上海成美投资顾问有限公司,121.41202,31.219586,长宁区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.223506007131228,121.42317774035502,13515524.242582584,3661299.521826741
3865,B0HA1CGJMD,上海基质投资,121.40927099999999,31.218521999999997,长宁区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.22242642441483,121.42043321853086,13515218.22530239,3661161.021996886
3866,B0FFKYBA43,中宏保险,121.410367,31.217512,长宁区,[],4.0,金融保险服务;金融保险服务机构;金融保险机构,31.22140120563109,121.4215326504842,13515340.2314643,3661029.552735851
3867,B0FFGJ9B1D,苏宁金融,121.41321,31.219494,长宁区,[],[],金融保险服务;银行;银行,31.223412121256064,121.4243678781499,13515656.71277663,3661287.5462159794
3868,B0FFGZLMKI,渣打银行(中山公园支行),121.409669,31.217564000000003,长宁区,[],3.5,金融保险服务;银行;银行,31.221454154819114,121.42083458941633,13515262.530459728,3661036.3214159864
3869,B0H6Y7ADTY,票金所金融服务有限公司,121.41401299999998,31.219651000000002,长宁区,[],[],金融保险服务;金融保险服务机构;金融保险机构|公司企业;公司企业;公司企业,31.22357127102352,121.4251701268081,13515746.102327734,3661307.982863115
3870,B0FFJ47YO2,上海新长宁投资发展有限公司,121.41401499999999,31.219693,长宁区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.223613934110805,121.42517196456504,13515746.324966718,3661313.449997403
3871,B0G2BRANO2,舜奥金融,121.411424,31.217004,长宁区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.220885634078247,121.4225912197988,13515457.89616607,3660963.4281334486
3872,B0FFK0N0L9,个人信用报告自助查询网点,121.415457,31.220487,长宁区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.224420044301244,121.42661057816458,13515906.847672442,3661416.8053264087
3873,B0FFIK0HMB,上海华厦投资管理股份有限公司(长宁分部),121.41394299999999,31.21978,长宁区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.22370234251753,121.42509964187687,13515738.309963377,3661324.774783292
3874,B00156NYCZ,中国邮政储蓄银行24小时自助银行(中山西路营业所),121.40841999999999,31.218937,长宁区,[],3.5,金融保险服务;自动提款机;中国邮政储蓄银行ATM,31.222847954000414,121.41958082729457,13515123.492415728,3661215.041951862
3875,B0FFI243HZ,阳光保险集团(上海市分公司),121.43510900000001,31.280405,静安区,[],[],金融保险服务;保险公司;保险公司,31.284758056914814,121.44615473288687,13518094.49830551,3669218.8648301614
3876,B00155CCCX,中国建设银行(上海阳城路支行),121.426027,31.286537,静安区,[],4.0,金融保险服务;银行;中国建设银行,31.290795973109088,121.43710536384026,13517083.494690128,3670017.6059892583
3877,B001527D50,上海农商银行(彭浦支行),121.43529099999999,31.284640000000003,静安区,[],4.0,金融保险服务;银行;上海农商银行,31.28892333523285,121.44635531503786,13518114.758452835,3669770.501291803
3878,B0FFHI7G5I,建信人寿,121.435029,31.280384,静安区,[],3.5,金融保险服务;保险公司;保险公司,31.284737472306794,121.44607470428916,13518085.592746247,3669216.1295044767
3879,B0FFGH9UF9,君银证券投资有限公司,121.435028,31.280378999999996,静安区,[],3.0,金融保险服务;金融保险服务机构;金融保险机构,31.284732550163355,121.44607368430383,13518085.481426755,3669215.4782365453
3880,B00155CCCY,中国建设银行24小时自助银行(阳城路支行),121.425871,31.286533000000002,静安区,[],[],金融保险服务;自动提款机;中国建设银行ATM,31.290792170457188,121.4369494040661,13517066.128849562,3670017.0849409155
3881,B0FFI62YV6,上海新浦投资有限公司,121.434329,31.284944,静安区,[],[],金融保险服务;证券公司;证券公司,31.289223155549546,121.44539542659754,13518007.669102693,3669810.1002340587
3882,B0FFGTHU42,上海合金汇盈资产管理股份有限公司,121.435381,31.284653999999996,静安区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.288936986952052,121.44644531323425,13518124.777207006,3669772.324924494
3883,B00155FN6K,上海农商银行24小时自助银行(彭浦支行),121.435318,31.284646999999996,静安区,[],3.5,金融保险服务;自动提款机;上海农商银行ATM,31.288930182244986,121.44638232757903,13518117.764079086,3669771.4131081165
3884,B00155KPX1,上海银行(市北工业园区支行),121.43241200000001,31.294897,静安区,[],3.0,金融保险服务;银行;上海银行,31.29899541483259,121.44352868296801,13517794.269638844,3671106.64534091
3885,B00155FCKJ,中国工商银行(永和支行),121.426681,31.295941999999997,静安区,[],3.0,金融保险服务;银行;中国工商银行,31.300026644413006,121.43780568360256,13517156.297637105,3671242.7820511134
3886,B0FFGERBNB,盈赫资本,121.43325,31.295245,静安区,[],3.0,金融保险服务;金融保险服务机构;金融保险机构,31.299336110765854,121.44436787431826,13517887.555372125,3671151.9806518946
3887,B0FFG95D3S,律金金融,121.43325800000001,31.295221999999995,静安区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.299313524861045,121.44437575581946,13517888.445928052,3671148.9843474403
3888,B0FFG7H5HW,市北高新小贷公司,121.43151,31.296028000000003,静安区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.300106609749545,121.4426327750918,13517693.859458145,3671253.985713625
3889,B00156O2RR,上海市北高新小额贷款公司,121.432472,31.294215,静安区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.298325960889972,121.44358526719942,13517800.948808288,3671017.799038749
3890,B00155FCKK,中国工商银行24小时自助银行(永和支行),121.426648,31.295792,静安区,[],[],金融保险服务;自动提款机;中国工商银行ATM,31.299879410565445,121.43777196252695,13517152.624093909,3671223.2408037614
3891,B0FFHO2BRW,上海万荣投资管理有限公司,121.435348,31.295625,静安区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.299706767664897,121.44646628495467,13518121.10366381,3671201.484918289
3892,B00155I2OW,交通银行(上海北工业区支行),121.432804,31.299546999999997,静安区,[],5.0,金融保险服务;银行;交通银行,31.303561831152592,121.44394275772751,13517837.906879231,3671712.4327185294
3893,B00155I2OX,交通银行24小时自助银行(上海市北工业区支行),121.43283600000001,31.299560999999997,静安区,[],[],金融保险服务;自动提款机;交通银行ATM,31.30357555674591,121.44397480220948,13517841.46910294,3671714.256639641
3894,B00153A385,中国工商银行(市场中路支行),121.433874,31.306303999999997,静安区,[],4.5,金融保险服务;银行;中国工商银行,31.310213081185395,121.44504029742308,13517957.01873438,3672592.7667110222
3895,B00156EM72,上海数据投资有限公司,121.43308200000001,31.296940999999997,静安区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.301001415732497,121.4442082618646,13517868.853697674,3671372.9275518027
3896,B00155CBTY,中国工商银行24小时自助银行(场中路支行),121.43370700000001,31.306269,静安区,[],[],金融保险服务;自动提款机;中国工商银行ATM,31.310178739753802,121.44487328092204,13517938.428379418,3672588.2065824335
3897,B0FFHKGMOI,上海松余投资管理有限公司,121.429129,31.307659,静安区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.31155534985795,121.4403028043233,13517428.807750566,3672769.310134394
3898,B00153466E,上海农商银行(庙行支行),121.432829,31.322545,宝山区,[],4.5,金融保险服务;银行;上海农商银行,31.326347814101304,121.44402671201921,13517840.6898665,3674708.979496513
